date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:45	9679/9679	---M--	200	added ('OK')	image/jpeg	etag:%223f001fc-25cf-58293a7687f00%22	https://thememakker.com/templates/infinio/html/assets/images/blog/09-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/09-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:46	5511/5511	---M--	200	added ('OK')	image/jpeg	etag:%223f001fe-1587-58293a7a58800%22	https://thememakker.com/templates/infinio/html/assets/images/blog/10-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/10-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:46	5581/5581	---M--	200	added ('OK')	image/jpeg	etag:%223f001ff-15cd-58293ab390f00%22	https://thememakker.com/templates/infinio/html/assets/images/blog/11-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/11-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:46	4900/4900	---M--	200	added ('OK')	image/jpeg	etag:%223f00200-1324-58293abb32100%22	https://thememakker.com/templates/infinio/html/assets/images/blog/12-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/12-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:47	8794/8794	---M--	200	added ('OK')	image/jpeg	etag:%223f00201-225a-58293ac88c080%22	https://thememakker.com/templates/infinio/html/assets/images/blog/13-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/13-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:47	3272/3272	---M--	200	added ('OK')	image/png	etag:%223f026c6-cc8-56a51617c8900%22	https://thememakker.com/templates/infinio/html/assets/plugins/ion-rangeslider/img/sprite-skin-flat.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/ion-rangeslider/img/sprite-skin-flat.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css)
14:58:48	4143/4143	---M--	200	added ('OK')	image/png	etag:%223f0028f-102f-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:58:48	504/504	---M--	200	added ('OK')	image/png	etag:%223f0028e-1f8-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:58:49	488/488	---M--	200	added ('OK')	image/png	etag:%223f0028c-1e8-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:58:49	478/478	---M--	200	added ('OK')	image/png	etag:%223f0028d-1de-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
